Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Image,Image Src,Image Position,Image Alt Text,Status,Metafield: custom.badge [single_line_text_field],Metafield: custom.product_story [multi_line_text_field],Metafield: custom.product_3d_model [single_line_text_field],Metafield: custom.color_data [json],Metafield: custom.catalogue_index [number_integer]
nova-stratum-shirt,,,,,,,Color,Off White,Size,M,NOVA-070-OFF-M,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-stratum-shirt,,,,,,,Color,Off White,Size,L,NOVA-070-OFF-L,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-stratum-shirt,,,,,,,Color,Off White,Size,XL,NOVA-070-OFF-XL,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-stratum-shirt,,,,,,,Color,Off White,Size,XXL,NOVA-070-OFF-XXL,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-stratum-shirt,,,,,,,Color,Bone,Size,XS,NOVA-070-BON-XS,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,,,,,,,,,
nova-stratum-shirt,,,,,,,Color,Bone,Size,S,NOVA-070-BON-S,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,,,,,,,,,
nova-stratum-shirt,,,,,,,Color,Bone,Size,M,NOVA-070-BON-M,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,,,,,,,,,
nova-stratum-shirt,,,,,,,Color,Bone,Size,L,NOVA-070-BON-L,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,,,,,,,,,
nova-stratum-shirt,,,,,,,Color,Bone,Size,XL,NOVA-070-BON-XL,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,,,,,,,,,
nova-stratum-shirt,,,,,,,Color,Bone,Size,XXL,NOVA-070-BON-XXL,shopify,0,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,,,,,,,,,
nova-threshold-shirt,NOVA Threshold Shirt,"<p>A washed cotton poplin shirt. Camp collar, straight hem, relaxed through the chest and meant to be worn open.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,Shirt,"luxury, tailored",TRUE,Color,Bone,Size,XS,NOVA-071-BON-XS,shopify,60,deny,manual,6399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,1,NOVA Threshold Shirt — Bone,active,NEW,Poplin washed twice for softness. The collar is interlined lightly so it rolls instead of standing.,shirt,"[{""name"":""Bone"",""swatch"":""#E3DED4"",""art"":""nova-shirt-bone""},{""name"":""Off White"",""swatch"":""#F0EEEA"",""art"":""nova-shirt-offwhite""}]",71
nova-threshold-shirt,,,,,,,Color,Bone,Size,S,NOVA-071-BON-S,shopify,60,deny,manual,6399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,2,NOVA Threshold Shirt — Off White,,,,,,
nova-threshold-shirt,,,,,,,Color,Bone,Size,M,NOVA-071-BON-M,shopify,60,deny,manual,6399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,,,,,,,,,
nova-threshold-shirt,,,,,,,Color,Bone,Size,L,NOVA-071-BON-L,shopify,60,deny,manual,6399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,,,,,,,,,
nova-threshold-shirt,,,,,,,Color,Bone,Size,XL,NOVA-071-BON-XL,shopify,60,deny,manual,6399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,,,,,,,,,
nova-threshold-shirt,,,,,,,Color,Bone,Size,XXL,NOVA-071-BON-XXL,shopify,60,deny,manual,6399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,,,,,,,,,
nova-threshold-shirt,,,,,,,Color,Off White,Size,XS,NOVA-071-OFF-XS,shopify,60,deny,manual,6399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-threshold-shirt,,,,,,,Color,Off White,Size,S,NOVA-071-OFF-S,shopify,60,deny,manual,6399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-threshold-shirt,,,,,,,Color,Off White,Size,M,NOVA-071-OFF-M,shopify,60,deny,manual,6399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-threshold-shirt,,,,,,,Color,Off White,Size,L,NOVA-071-OFF-L,shopify,60,deny,manual,6399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-threshold-shirt,,,,,,,Color,Off White,Size,XL,NOVA-071-OFF-XL,shopify,60,deny,manual,6399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-threshold-shirt,,,,,,,Color,Off White,Size,XXL,NOVA-071-OFF-XXL,shopify,0,deny,manual,6399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-underline-shirt,NOVA Underline Shirt,"<p>A washed cotton poplin shirt. Camp collar, straight hem, relaxed through the chest and meant to be worn open.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,Shirt,"luxury, tailored",TRUE,Color,Bone,Size,XS,NOVA-072-BON-XS,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,1,NOVA Underline Shirt — Bone,active,,Poplin washed twice for softness. The collar is interlined lightly so it rolls instead of standing.,shirt,"[{""name"":""Bone"",""swatch"":""#E3DED4"",""art"":""nova-shirt-bone""},{""name"":""Off White"",""swatch"":""#F0EEEA"",""art"":""nova-shirt-offwhite""}]",72
nova-underline-shirt,,,,,,,Color,Bone,Size,S,NOVA-072-BON-S,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,2,NOVA Underline Shirt — Off White,,,,,,
nova-underline-shirt,,,,,,,Color,Bone,Size,M,NOVA-072-BON-M,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,,,,,,,,,
nova-underline-shirt,,,,,,,Color,Bone,Size,L,NOVA-072-BON-L,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,,,,,,,,,
nova-underline-shirt,,,,,,,Color,Bone,Size,XL,NOVA-072-BON-XL,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,,,,,,,,,
nova-underline-shirt,,,,,,,Color,Bone,Size,XXL,NOVA-072-BON-XXL,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-bone.png,,,,,,,,,
nova-underline-shirt,,,,,,,Color,Off White,Size,XS,NOVA-072-OFF-XS,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-underline-shirt,,,,,,,Color,Off White,Size,S,NOVA-072-OFF-S,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-underline-shirt,,,,,,,Color,Off White,Size,M,NOVA-072-OFF-M,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-underline-shirt,,,,,,,Color,Off White,Size,L,NOVA-072-OFF-L,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-underline-shirt,,,,,,,Color,Off White,Size,XL,NOVA-072-OFF-XL,shopify,60,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-underline-shirt,,,,,,,Color,Off White,Size,XXL,NOVA-072-OFF-XXL,shopify,0,deny,manual,5099.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-shirt-offwhite.png,,,,,,,,,
nova-column-dress,NOVA Column Dress,"<p>A satin-back crepe dress. Falls straight from the shoulder with no closure, hem hand-rolled.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,Dress,"women, drop",TRUE,Color,Black,Size,XS,NOVA-073-BLA-XS,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,1,NOVA Column Dress — Black,active,DROP 01,Cut on the true bias so the fabric moves with the body rather than against it.,dress,"[{""name"":""Black"",""swatch"":""#131316"",""art"":""nova-dress-black""},{""name"":""Bone"",""swatch"":""#E3DED4"",""art"":""nova-dress-bone""},{""name"":""Ink"",""swatch"":""#1A1D24"",""art"":""nova-dress-ink""}]",73
nova-column-dress,,,,,,,Color,Black,Size,S,NOVA-073-BLA-S,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-bone.png,2,NOVA Column Dress — Bone,,,,,,
nova-column-dress,,,,,,,Color,Black,Size,M,NOVA-073-BLA-M,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,3,NOVA Column Dress — Ink,,,,,,
nova-column-dress,,,,,,,Color,Black,Size,L,NOVA-073-BLA-L,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,,,,,,,,,
nova-column-dress,,,,,,,Color,Black,Size,XL,NOVA-073-BLA-XL,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,,,,,,,,,
nova-column-dress,,,,,,,Color,Black,Size,XXL,NOVA-073-BLA-XXL,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,,,,,,,,,
nova-column-dress,,,,,,,Color,Bone,Size,XS,NOVA-073-BON-XS,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-bone.png,,,,,,,,,
nova-column-dress,,,,,,,Color,Bone,Size,S,NOVA-073-BON-S,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-bone.png,,,,,,,,,
nova-column-dress,,,,,,,Color,Bone,Size,M,NOVA-073-BON-M,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-bone.png,,,,,,,,,
nova-column-dress,,,,,,,Color,Bone,Size,L,NOVA-073-BON-L,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-bone.png,,,,,,,,,
nova-column-dress,,,,,,,Color,Bone,Size,XL,NOVA-073-BON-XL,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-bone.png,,,,,,,,,
nova-column-dress,,,,,,,Color,Bone,Size,XXL,NOVA-073-BON-XXL,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-bone.png,,,,,,,,,
nova-column-dress,,,,,,,Color,Ink,Size,XS,NOVA-073-INK-XS,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,,,,,,,,,
nova-column-dress,,,,,,,Color,Ink,Size,S,NOVA-073-INK-S,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,,,,,,,,,
nova-column-dress,,,,,,,Color,Ink,Size,M,NOVA-073-INK-M,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,,,,,,,,,
nova-column-dress,,,,,,,Color,Ink,Size,L,NOVA-073-INK-L,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,,,,,,,,,
nova-column-dress,,,,,,,Color,Ink,Size,XL,NOVA-073-INK-XL,shopify,60,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,,,,,,,,,
nova-column-dress,,,,,,,Color,Ink,Size,XXL,NOVA-073-INK-XXL,shopify,0,deny,manual,5799.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,,,,,,,,,
nova-vellum-dress,NOVA Vellum Dress,"<p>A satin-back crepe dress. Falls straight from the shoulder with no closure, hem hand-rolled.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,Dress,women,TRUE,Color,Black,Size,XS,NOVA-074-BLA-XS,shopify,60,deny,manual,5699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,1,NOVA Vellum Dress — Black,active,,Cut on the true bias so the fabric moves with the body rather than against it.,dress,"[{""name"":""Black"",""swatch"":""#131316"",""art"":""nova-dress-black""},{""name"":""Bone"",""swatch"":""#E3DED4"",""art"":""nova-dress-bone""}]",74
nova-vellum-dress,,,,,,,Color,Black,Size,S,NOVA-074-BLA-S,shopify,60,deny,manual,5699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-bone.png,2,NOVA Vellum Dress — Bone,,,,,,
nova-vellum-dress,,,,,,,Color,Black,Size,M,NOVA-074-BLA-M,shopify,60,deny,manual,5699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,,,,,,,,,
nova-vellum-dress,,,,,,,Color,Black,Size,L,NOVA-074-BLA-L,shopify,60,deny,manual,5699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,,,,,,,,,
nova-vellum-dress,,,,,,,Color,Black,Size,XL,NOVA-074-BLA-XL,shopify,60,deny,manual,5699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,,,,,,,,,
nova-vellum-dress,,,,,,,Color,Black,Size,XXL,NOVA-074-BLA-XXL,shopify,60,deny,manual,5699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,,,,,,,,,
nova-vellum-dress,,,,,,,Color,Bone,Size,XS,NOVA-074-BON-XS,shopify,60,deny,manual,5699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-bone.png,,,,,,,,,
nova-vellum-dress,,,,,,,Color,Bone,Size,S,NOVA-074-BON-S,shopify,60,deny,manual,5699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-bone.png,,,,,,,,,
nova-vellum-dress,,,,,,,Color,Bone,Size,M,NOVA-074-BON-M,shopify,60,deny,manual,5699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-bone.png,,,,,,,,,
nova-vellum-dress,,,,,,,Color,Bone,Size,L,NOVA-074-BON-L,shopify,60,deny,manual,5699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-bone.png,,,,,,,,,
nova-vellum-dress,,,,,,,Color,Bone,Size,XL,NOVA-074-BON-XL,shopify,60,deny,manual,5699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-bone.png,,,,,,,,,
nova-vellum-dress,,,,,,,Color,Bone,Size,XXL,NOVA-074-BON-XXL,shopify,0,deny,manual,5699.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-bone.png,,,,,,,,,
nova-wick-dress,NOVA Wick Dress,"<p>A satin-back crepe dress. Falls straight from the shoulder with no closure, hem hand-rolled.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,Dress,women,TRUE,Color,Ink,Size,XS,NOVA-075-INK-XS,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,1,NOVA Wick Dress — Ink,active,,Cut on the true bias so the fabric moves with the body rather than against it.,dress,"[{""name"":""Ink"",""swatch"":""#1A1D24"",""art"":""nova-dress-ink""},{""name"":""Sand"",""swatch"":""#C6BCAB"",""art"":""nova-dress-sand""},{""name"":""Black"",""swatch"":""#131316"",""art"":""nova-dress-black""}]",75
nova-wick-dress,,,,,,,Color,Ink,Size,S,NOVA-075-INK-S,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-sand.png,2,NOVA Wick Dress — Sand,,,,,,
nova-wick-dress,,,,,,,Color,Ink,Size,M,NOVA-075-INK-M,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,3,NOVA Wick Dress — Black,,,,,,
nova-wick-dress,,,,,,,Color,Ink,Size,L,NOVA-075-INK-L,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,,,,,,,,,
nova-wick-dress,,,,,,,Color,Ink,Size,XL,NOVA-075-INK-XL,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,,,,,,,,,
nova-wick-dress,,,,,,,Color,Ink,Size,XXL,NOVA-075-INK-XXL,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,,,,,,,,,
nova-wick-dress,,,,,,,Color,Sand,Size,XS,NOVA-075-SAN-XS,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-sand.png,,,,,,,,,
nova-wick-dress,,,,,,,Color,Sand,Size,S,NOVA-075-SAN-S,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-sand.png,,,,,,,,,
nova-wick-dress,,,,,,,Color,Sand,Size,M,NOVA-075-SAN-M,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-sand.png,,,,,,,,,
nova-wick-dress,,,,,,,Color,Sand,Size,L,NOVA-075-SAN-L,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-sand.png,,,,,,,,,
nova-wick-dress,,,,,,,Color,Sand,Size,XL,NOVA-075-SAN-XL,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-sand.png,,,,,,,,,
nova-wick-dress,,,,,,,Color,Sand,Size,XXL,NOVA-075-SAN-XXL,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-sand.png,,,,,,,,,
nova-wick-dress,,,,,,,Color,Black,Size,XS,NOVA-075-BLA-XS,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,,,,,,,,,
nova-wick-dress,,,,,,,Color,Black,Size,S,NOVA-075-BLA-S,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,,,,,,,,,
nova-wick-dress,,,,,,,Color,Black,Size,M,NOVA-075-BLA-M,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,,,,,,,,,
nova-wick-dress,,,,,,,Color,Black,Size,L,NOVA-075-BLA-L,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,,,,,,,,,
nova-wick-dress,,,,,,,Color,Black,Size,XL,NOVA-075-BLA-XL,shopify,60,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,,,,,,,,,
nova-wick-dress,,,,,,,Color,Black,Size,XXL,NOVA-075-BLA-XXL,shopify,0,deny,manual,5399.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-black.png,,,,,,,,,
nova-xenon-dress,NOVA Xenon Dress,"<p>A satin-back crepe dress. Falls straight from the shoulder with no closure, hem hand-rolled.</p><p>Made in small batches, so no two pieces read exactly alike.</p>",NØVA,Dress,women,TRUE,Color,Ink,Size,XS,NOVA-076-INK-XS,shopify,60,deny,manual,8499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,1,NOVA Xenon Dress — Ink,active,,Cut on the true bias so the fabric moves with the body rather than against it.,dress,"[{""name"":""Ink"",""swatch"":""#1A1D24"",""art"":""nova-dress-ink""},{""name"":""Sand"",""swatch"":""#C6BCAB"",""art"":""nova-dress-sand""}]",76
nova-xenon-dress,,,,,,,Color,Ink,Size,S,NOVA-076-INK-S,shopify,60,deny,manual,8499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-sand.png,2,NOVA Xenon Dress — Sand,,,,,,
nova-xenon-dress,,,,,,,Color,Ink,Size,M,NOVA-076-INK-M,shopify,60,deny,manual,8499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,,,,,,,,,
nova-xenon-dress,,,,,,,Color,Ink,Size,L,NOVA-076-INK-L,shopify,60,deny,manual,8499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,,,,,,,,,
nova-xenon-dress,,,,,,,Color,Ink,Size,XL,NOVA-076-INK-XL,shopify,60,deny,manual,8499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,,,,,,,,,
nova-xenon-dress,,,,,,,Color,Ink,Size,XXL,NOVA-076-INK-XXL,shopify,60,deny,manual,8499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-ink.png,,,,,,,,,
nova-xenon-dress,,,,,,,Color,Sand,Size,XS,NOVA-076-SAN-XS,shopify,60,deny,manual,8499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-sand.png,,,,,,,,,
nova-xenon-dress,,,,,,,Color,Sand,Size,S,NOVA-076-SAN-S,shopify,60,deny,manual,8499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-sand.png,,,,,,,,,
nova-xenon-dress,,,,,,,Color,Sand,Size,M,NOVA-076-SAN-M,shopify,60,deny,manual,8499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-sand.png,,,,,,,,,
nova-xenon-dress,,,,,,,Color,Sand,Size,L,NOVA-076-SAN-L,shopify,60,deny,manual,8499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-sand.png,,,,,,,,,
nova-xenon-dress,,,,,,,Color,Sand,Size,XL,NOVA-076-SAN-XL,shopify,60,deny,manual,8499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-sand.png,,,,,,,,,
nova-xenon-dress,,,,,,,Color,Sand,Size,XXL,NOVA-076-SAN-XXL,shopify,0,deny,manual,8499.00,,TRUE,TRUE,https://raw.githubusercontent.com/Shivam3-max/nova/main/import/images/nova-dress-sand.png,,,,,,,,,
